dataset,dataset_path,storage_device,cache_condition,benchmark_mode,write_mode,random_count,continuous_count,output_slice_count,threads,memory_limit_mb,T_request_build_ms,T_buffer_alloc_ms,T_plan_ms,T_pread_thread_sum_ms,T_unpack_scatter_thread_sum_ms,T_read_batch_wall_ms,T_checksum_ms,T_total_none_ms,superblocks_total,superblock_task_count,unique_superblocks_touched,logical_decode_task_count,estimated_decode_reuse_factor,bytes_read,bytes_output,memory_peak_mb,notes
cup_3d_small.erwt3d,/mnt/d/CUP/cup_3d_small.erwt3d,hdd,warm,contest,none,100,10,330,8,16384,0.028,2202.375,21.329,1238175.380,2795.402,171919.371,288.469,172207.926,19760,278740,19760,278740,14.11,20719861760,4375628840,0,T_pread/T_unpack are thread-sum not wall-clock; unpack+scatter measured together in unpackLeaves
